DATE,TMAX,TMIN,PRCP,SNWD,SNOW
2021-11-14,200.0,-6.0,0.0,0.0,0.0
2021-11-15,161.0,-6.0,0.0,0.0,0.0
2021-11-16,167.0,-17.0,0.0,0.0,0.0
2021-11-17,217.0,-17.0,0.0,0.0,0.0
2021-11-18,239.0,44.0,0.0,0.0,0.0
2021-11-19,250.0,39.0,0.0,0.0,0.0
2021-11-20,128.0,-6.0,0.0,0.0,0.0
2021-11-21,128.0,-6.0,0.0,0.0,0.0
2021-11-22,200.0,6.0,8.0,0.0,0.0
2021-11-23,133.0,-33.0,114.0,0.0,0.0
2021-11-24,94.0,-61.0,0.0,0.0,0.0
2021-11-25,122.0,-61.0,0.0,0.0,0.0
2021-11-26,178.0,-44.0,30.0,0.0,0.0
2021-11-27,150.0,-39.0,0.0,0.0,0.0
2021-11-28,139.0,-39.0,0.0,0.0,0.0
2021-11-29,172.0,-17.0,0.0,0.0,0.0
2021-11-30,89.0,-56.0,0.0,0.0,0.0
2021-12-01,161.0,-50.0,0.0,0.0,0.0
2021-12-02,200.0,-17.0,0.0,0.0,0.0
2021-12-03,222.0,44.0,0.0,0.0,0.0
2021-12-04,261.0,44.0,0.0,0.0,0.0
2021-12-05,233.0,67.0,0.0,0.0,0.0
2021-12-06,183.0,67.0,0.0,0.0,0.0
2021-12-07,222.0,67.0,0.0,0.0,0.0
2021-12-08,117.0,39.0,127.0,0.0,0.0
2021-12-09,94.0,-17.0,5.0,0.0,0.0
2021-12-10,89.0,-11.0,0.0,0.0,0.0
2021-12-11,144.0,56.0,10.0,0.0,0.0
2021-12-12,211.0,61.0,48.0,0.0,0.0
2021-12-13,117.0,-39.0,0.0,0.0,0.0
2021-12-14,161.0,-39.0,0.0,0.0,0.0
2021-12-15,178.0,-33.0,0.0,0.0,0.0
2021-12-16,161.0,6.0,0.0,0.0,0.0
2021-12-17,206.0,11.0,0.0,0.0,0.0
2021-12-18,233.0,144.0,0.0,0.0,0.0
2021-12-19,244.0,144.0,211.0,0.0,0.0
2021-12-20,167.0,-11.0,122.0,0.0,0.0
2021-12-21,50.0,-11.0,0.0,0.0,0.0
2021-12-22,50.0,6.0,15.0,0.0,0.0
2021-12-23,150.0,6.0,0.0,0.0,0.0
2021-12-24,122.0,-33.0,0.0,0.0,0.0
2021-12-25,172.0,-33.0,0.0,0.0,0.0
2021-12-26,222.0,83.0,0.0,0.0,0.0
2021-12-27,244.0,67.0,0.0,0.0,0.0
2021-12-28,222.0,67.0,0.0,0.0,0.0
2021-12-29,233.0,133.0,0.0,0.0,0.0
2021-12-30,239.0,161.0,61.0,0.0,0.0
2021-12-31,183.0,128.0,66.0,0.0,0.0
2022-01-01,222.0,128.0,18.0,0.0,0.0
2022-01-02,256.0,206.0,0.0,0.0,0.0
2022-01-03,206.0,106.0,353.0,0.0,0.0
2022-01-04,106.0,-44.0,25.0,0.0,0.0
2022-01-05,83.0,-44.0,0.0,0.0,0.0
2022-01-06,161.0,0.0,0.0,0.0,0.0
2022-01-07,156.0,0.0,0.0,0.0,0.0
2022-01-08,78.0,-50.0,0.0,0.0,0.0
2022-01-09,72.0,-50.0,0.0,0.0,0.0
2022-01-10,183.0,39.0,157.0,0.0,0.0
2022-01-11,94.0,-56.0,0.0,0.0,0.0
2022-01-12,61.0,-72.0,0.0,0.0,0.0
2022-01-13,117.0,-72.0,0.0,0.0,0.0
